idr_name,NAME,"GO:1903214,regulation of protein targeting to mitochondrion","GO:0006626,protein targeting to mitochondrion","GO:0006613,cotranslational protein targeting to membrane","GO:1903955,positive regulation of protein targeting to mitochondrion","GO:0005739,mitochondrion","GO:0005743,mitochondrial inner membrane","GO:0005759,mitochondrial matrix","GO:0005741,mitochondrial outer membrane","GO:0005740,mitochondrial envelope","GO:0005758,mitochondrial intermembrane space","GO:0098798,mitochondrial protein complex","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098799,outer mitochondrial membrane protein complex","GO:0031966,mitochondrial membrane","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0005730,nucleolus","GO:0005654, nucleoplasm"
HUMAN29661_1to731,Q96T17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29662_113to144,P47813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29663_1to44,P51812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29664_1005to1034,Q8WXI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29664_299to560,Q8WXI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29664_672to905,Q8WXI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29666_1to88,Q9UHP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29667_108to140,O43462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29671_1to48,P78562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29672_138to425,Q8N7E2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29673_117to147,Q86TM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29673_1to47,Q86TM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29674_852to888,Q96NR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29676_1to73,Q13162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29678_1to33,Q9Y305,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HUMAN29683_1to36,Q96LI9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29683_252to332,Q96LI9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29687_259to408,P17010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29689_1to57,Q9Y5K3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29689_305to369,Q9Y5K3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29691_1to367,Q96QS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29691_426to560,Q96QS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29693_1to103,Q96M61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29694_1to191,A0A0J9YX57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29695_1to189,Q8N7X4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29696_1to36,Q9BZ81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29697_653to832,Q6ZMV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29699_1to106,Q96LZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29700_1to137,A6NGE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29700_560to600,A6NGE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29702_1to107,O15479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29703_1to107,O15480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29704_1to105,O15481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29705_1to104,P43366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29705_316to347,P43366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29708_17to100,Q9HAI6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29713_1to561,Q8N5C8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29713_608to684,Q8N5C8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29716_1to600,Q5JRC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29720_1450to1518,Q6ZTR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29720_2021to2054,Q6ZTR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29720_2493to2527,Q6ZTR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29720_3140to3187,Q6ZTR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29722_1to931,Q5HY64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29723_108to218,O14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29727_401to444,P51811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29732_118to387,Q8TDW5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29732_1to59,Q8TDW5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29742_104to140,Q9NPA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29742_1to85,Q9NPA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29743_1to1456,Q6W2J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29747_107to136,P0DKB6,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
HUMAN29748_288to319,Q8TB03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29749_1to45,O60244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29749_974to1166,O60244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29750_1592to1636,Q93008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29750_1to63,Q93008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29750_2479to2570,Q93008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29754_391to456,Q9GZU5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29756_1to45,Q9UPC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29756_346to381,Q9UPC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29759_1to202,O14990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29769_1to34,Q9H7Y0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29774_62to222,Q2M3X9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29776_1to98,Q9NS84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29778_1to31,O75695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29779_1to38,Q92613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29779_367to402,Q92613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29779_524to823,Q92613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29781_1to72,Q9NX14,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
HUMAN29782_1to126,P98175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29782_242to297,P98175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29782_512to560,P98175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29782_603to907,P98175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29783_1to49,P22314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29786_1to155,Q00536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29789_20to73,P51784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29789_645to712,P51784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29789_933to963,P51784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29790_1to188,P51786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29791_115to286,P51814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29791_1to62,P51814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29793_1to110,P17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29793_420to683,P17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29799_90to366,P19419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29802_75to272,P51508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29805_606to639,P17025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29805_82to231,P17025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29807_61to234,Q2M218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29810_71to170,O60225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29815_72to188,O60224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29817_1to62,Q8WUX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29819_255to329,Q9UET6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29823_1to32,Q3MII6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29823_454to604,Q3MII6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29824_68to157,P98179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29828_149to236,P42768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29828_302to502,P42768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29830_1to30,A6NK44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29831_1to413,P15976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29833_1to81,Q9UBN7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29833_841to1097,Q9UBN7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29834_1to36,Q7Z444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29835_147to187,Q9UHG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29835_1to83,Q9UHG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29836_140to172,O60830,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
HUMAN29838_81to265,O60828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29845_1to180,Q96G74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29845_390to512,Q96G74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29846_417to647,Q9NSA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29848_1to236,Q4V328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29848_517to795,Q4V328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29848_809to841,Q4V328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29849_1to575,P19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29850_1to55,Q96HB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29850_63to623,Q96HB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29857_190to238,Q92917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29857_1to157,Q92917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29857_300to355,Q92917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29859_211to334,Q9H6Y5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29859_68to119,Q9H6Y5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29863_369to615,O43900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29864_230to313,P08247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29866_1599to1896,O60840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29866_1to66,O60840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29866_413to499,O60840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29866_765to829,O60840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29868_140to369,O60826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29870_1to188,Q9BZS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29870_227to309,Q9BZS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29871_290to528,Q6ZSY5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29871_63to102,Q6ZSY5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29887_1to102,O60829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29891_172to204,Q5JQC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29891_257to324,Q5JQC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29891_437to753,Q5JQC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29892_1to1115,Q8WWL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29893_1225to1271,Q5KSL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29893_1to214,Q5KSL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29893_726to839,Q5KSL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29894_91to1275,Q9ULL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29895_1to63,O95972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29895_247to287,O95972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29897_1to503,Q86X51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29902_1to199,Q8IYD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29903_1to467,Q9Y5V3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29905_1to408,Q96JG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29916_1to108,Q8WWM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29918_1to121,Q8NDB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29920_215to277,Q9NS66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29921_1to210,Q9H2G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29921_401to693,Q9H2G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29922_1316to1418,P41229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29922_1427to1560,P41229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29922_174to319,P41229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29925_1092to1488,Q5JU85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29925_1to753,Q5JU85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29929_1334to1427,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_1688to1739,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_1902to2061,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_2192to2246,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_2259to2669,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_2682to3016,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3029to3060,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3134to3172,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3238to3281,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3305to3335,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3345to3574,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3595to3706,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3736to3842,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_3894to3945,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_709to759,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29929_969to1037,Q7Z6Z7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29931_1to38,Q9UPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29931_483to1051,Q9UPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29933_21to111,Q9NX05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29933_411to594,Q9NX05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29933_911to962,Q9NX05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29933_970to1096,Q9NX05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29934_1to134,Q9BYP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29934_475to1800,Q9BYP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29935_117to181,Q969E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29936_1to368,P98174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29936_923to961,P98174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29937_1to114,Q9NVN8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29937_407to582,Q9NVN8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29938_1to30,Q6UXX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29938_615to931,Q6UXX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29938_940to981,Q6UXX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29939_1to275,Q9UNF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29939_487to606,Q9UNF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29942_1to37,P16118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29943_335to450,Q9UBZ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN29944_1to136,P22557,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
HUMAN29945_1to111,Q5JRK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29950_1to130,Q96GU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29951_1to113,Q5JUK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29953_1to179,Q70EK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29953_313to356,Q70EK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29954_93to188,Q6PJQ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29955_1to37,Q5VZM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29956_1to269,O95600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29957_105to574,Q9UHD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29959_1to46,Q5JUX0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29961_1to46,Q9BPZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29964_1to803,P98169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29966_1to799,P98168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29971_1to1135,Q5JTC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29973_540to704,Q96EF0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29974_38to224,Q9NQZ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29975_151to187,Q5HYM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29975_1to104,Q5HYM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29975_349to514,Q5HYM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29975_542to600,Q5HYM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29975_667to726,Q5HYM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29976_195to256,Q9Y4W2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29976_511to624,Q9Y4W2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29976_661to714,Q9Y4W2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29978_368to516,P26038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29981_1to246,Q9HAV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29981_256to297,Q9HAV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29982_36to490,P10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29982_624to663,P10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN29983_568to802,O60890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29984_1to51,Q96EC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29985_1to511,Q92502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29986_166to297,P98172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29988_122to481,Q8NG27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29988_1to112,Q8NG27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29989_347to472,O75949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29989_67to183,O75949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29995_55to121,Q7L8S5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29996_281to339,P78318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29997_1to32,Q6ZPD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29998_1to37,Q58HT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN29999_322to365,P51582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02001_366to477,Q96NY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02004_1to44,Q86X76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02007_1to203,Q9UK80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN02010_1to71,O60512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02010_345to393,O60512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02011_185to219,O75173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN02011_1to52,O75173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN02012_1to31,O75306,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
HUMAN02014_47to86,P30273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02022_1to68,A6NKN8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02023_178to214,P25189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02028_100to177,Q5VTH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN02036_254to310,P31994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
